msoa21_code,osm_id,travel_time_mins
W02000017,5385712985,105.75
W02000017,7899569539,118.35
W02000017,8846897268,133.18333333333334
W02000017,6260692983,126.48333333333333
W02000017,7241138274,118.35
W02000017,5819052313,112.38333333333334
W02000017,10882086207,61.983333333333334
W02000017,1704855969,118.35
W02000017,670405471,58.8
W02000017,6855802918,125.5
W02000017,4234210301,110.56666666666666
W02000017,7392298964,103.4
W02000017,8846897237,133.18333333333334
W02000017,8846897229,133.18333333333334
W02000017,11955866503,126.21666666666667
W02000017,5385712990,105.75
W02000017,8846897238,133.18333333333334
W02000017,4057371701,28.1
W02000017,5168093479,111.4
W02000017,9861340664,77.18333333333334
W02000017,9861340665,77.18333333333334
W02000017,1705479061,112.66666666666667
W02000017,11955866502,126.21666666666667
W02000017,4994699480,128.06666666666666
W02000017,1705479042,112.66666666666667
W02000017,298816066,119.75
W02000017,4003093389,166.85
W02000017,9661534041,36.766666666666666
W02000017,10882086206,61.983333333333334
W02000017,9661534045,36.766666666666666
W02000017,9661534038,36.766666666666666
W02000017,5385337181,105.75
W02000017,2348026176,74.8
W02000017,5111351862,117.25
W02000017,2377231583,94.68333333333334
W02000017,5168093456,113.71666666666667
W02000017,8846897236,133.18333333333334
W02000017,4622383413,116.88333333333334
W02000017,8949714310,98.25
W02000017,8026554264,6.15
W02000017,4575260544,98.21666666666667
W02000017,9661534042,36.766666666666666
W02000017,5275084933,120.46666666666667
W02000017,1704856026,118.35
W02000017,8846897233,133.18333333333334
W02000017,1543126536,62.88333333333333
W02000017,9661534043,36.766666666666666
W02000017,10882086205,61.983333333333334
W02000017,8846897232,133.18333333333334
W02000017,5111351842,118.21666666666667
W02000017,4986493787,136.93333333333334
W02000017,1543126535,62.88333333333333
W02000017,1108475882,61.03333333333333
W02000017,1705479064,112.66666666666667
W02000017,4234210350,110.56666666666666
W02000017,12136023364,68.5
W02000017,2803356944,126.48333333333333
W02000017,4622383414,116.88333333333334
W02000017,7241138272,118.35
W02000017,10916919238,116.03333333333333
W02000017,4057371702,28.1
W02000017,5819052311,112.38333333333334
W02000017,1705479056,112.66666666666667
W02000017,6516082557,119.75
W02000017,4328507322,104.91666666666667
W02000017,5168093461,113.71666666666667
W02000017,603763122,103.58333333333333
W02000017,7899569541,118.35
W02000017,298676027,114
W02000017,5819052302,112.68333333333334
W02000017,4986493786,138
W02000024,2901741427,41.7
W02000024,6635160451,4.45
W02000024,2284615375,41.71666666666667
W02000024,6635160464,4.45
W02000024,12164152579,41.7
W02000024,11990908447,4.45
W02000024,2414632551,42.88333333333333
W02000024,12164152578,41.71666666666667
W02000024,1448983662,4.45
W02000024,10055400381,65.81666666666666
W02000024,6635160443,4.45
W02000024,1693109338,108.05
W02000024,4003093389,41.7
W02000024,11990908446,4.45
W02000011,11955866500,67.36666666666666
W02000011,5385712988,54.43333333333333
W02000011,5819052305,61.06666666666667
W02000011,2776779940,81.61666666666666
W02000011,8846897228,81.86666666666666
W02000011,5111351840,66.4
W02000011,1704856019,55.93333333333333
W02000011,12136023366,18.8
W02000011,5111351845,65.93333333333334
W02000011,5013069801,56.03333333333333
W02000011,9661534034,76.1
W02000011,5893636179,62.666666666666664
W02000011,9878971231,86.26666666666667
W02000011,5111351843,65.93333333333334
W02000011,4986493799,81.61666666666666
W02000011,460674886,83.15
W02000011,7392298962,39.21666666666667
W02000011,2776779938,81.61666666666666
W02000011,4057371699,29.2
W02000011,5111351839,66.4
W02000011,4986493798,81.61666666666666
W02000011,12136023368,18.8
W02000011,7392643151,39.21666666666667
W02000011,5385712989,54.43333333333333
W02000011,7398275116,36.53333333333333
W02000011,7398275115,36.53333333333333
W02000011,5819052314,61.36666666666667
W02000011,9661534040,76.1
W02000011,8846897231,81.86666666666666
W02000011,4575260542,111.36666666666666
W02000011,8846897239,81.86666666666666
W02000011,1674001369,13.65
W02000011,8949714378,155.95
W02000011,1543126537,14.116666666666667
W02000011,7514743442,54.083333333333336
W02000011,5994192605,56.46666666666667
W02000011,1809230047,68.6
W02000011,4057371714,29.2
W02000011,10916919237,65.56666666666666
W02000011,7406363550,115.06666666666666
W02000011,1684812987,36.53333333333333
W02000011,7392298963,39.21666666666667
W02000011,2304141550,61.36666666666667
W02000011,1704856017,55.93333333333333
W02000011,2800174651,61.45
W02000011,7398275108,36.53333333333333
W02000011,5168093460,62.4
W02000011,5111351835,66.9
W02000011,6456628221,78.28333333333333
W02000011,6152458879,81.86666666666666
W02000011,7899569540,55.93333333333333
W02000011,9861340666,86.26666666666667
W02000011,6516082543,56.78333333333333
W02000011,3338503354,74.51666666666667
W02000011,5013069804,56.03333333333333
W02000011,8846897234,81.86666666666666
W02000011,12136023365,18.8
W02000011,3293316202,56.03333333333333
W02000011,1809230050,68.6
W02000011,2453964245,69
W02000011,1809230049,68.6
W02000011,6516082552,56.78333333333333
W02000011,3756475289,85.01666666666667
W02000011,5168093462,62.4
W02000011,2348026187,83.88333333333334
W02000011,11955866504,67.36666666666666
W02000011,1543126518,13.65
W02000011,1809230048,68.6
W02000011,3377278099,68.81666666666666
W02000011,9861340663,86.26666666666667
W02000011,6167189542,101.7
W02000011,7934889978,18.8
W02000011,11955866499,67.36666666666666
W02000011,2800174658,60.083333333333336
W02000011,2348026178,83.88333333333334
W02000011,8949714311,155.95
W02000011,3293439219,54.43333333333333
W02000011,8949714379,155.95
W02000011,4057371700,29.2
W02000011,2803356945,75.35
W02000011,11955866501,67.36666666666666
W02000011,8949714380,155.95
W02000011,4994699490,75.45
W02000011,8846897227,81.86666666666666
W02000011,2776779939,81.61666666666666
W02000011,2348026182,83.88333333333334
W02000011,5070002087,116.18333333333334
W02000011,5168093481,60.083333333333336
W02000011,2776779926,81.61666666666666
W02000011,10882086208,119.68333333333334
W02000011,5111351844,65.93333333333334
W02000011,1710479801,66.9
W02000011,4622383421,64.71666666666667
W02000011,5111351861,66.4
W02000011,4622383416,64.71666666666667
W02000011,6516082550,56.78333333333333
W02000011,6516082553,56.78333333333333
W02000011,4622383420,64.71666666666667
W02000011,460019655,112.88333333333334
W02000011,5910047410,56.78333333333333
W02000011,5819052312,61.06666666666667
W02000011,8949714386,155.95
W02000011,1684812989,36.53333333333333
W02000011,1108475845,40.45
W02000011,5897067724,54.016666666666666
W02000011,5168093457,61.45
W02000011,7392298957,39.21666666666667
W02000011,581960612,43.7
W02000011,5894964738,53.46666666666667
W02000011,4234210355,43.166666666666664
W02000011,9861438789,83.88333333333334
W02000011,9661534033,76.1
W02000011,1108476093,40.45
W02000011,3756475301,85.01666666666667
W02000011,11955866505,67.36666666666666
W02000011,10916927039,64.71666666666667
W02000011,2304141558,61.06666666666667
W02000011,3338503353,75.45
W02000011,2414632551,174.16666666666666
W02000011,7241138273,55.93333333333333
W02000011,3306591372,61.35
W02000011,6260692984,73
W02000011,8949714381,155.95
W02000011,7398275113,36.53333333333333
W02000011,5168093480,60.083333333333336
W02000011,7392298960,39.21666666666667
W02000011,5111351841,66.4
W02000011,11955866498,67.36666666666666
W02000011,5268895069,61.68333333333333
W02000011,4994699479,74.51666666666667
W02000011,8949714382,155.95
W02000011,5010381321,56.03333333333333
W02000011,1108475967,40.45
W02000011,4057371703,29.2
W02000011,8846897240,81.86666666666666
W02000011,7392298961,39.21666666666667
W02000011,10055400381,152.93333333333334
W02000011,298790489,56.96666666666667
W02000011,1704856015,55.93333333333333
W02000011,7392298959,39.21666666666667
W02000011,9661534046,76.1
W02000011,9661534044,76.1
W02000011,3756475300,85.01666666666667
W02000011,5819052310,61.06666666666667
W02000011,3293355976,56.333333333333336
W02000011,8846897235,81.86666666666666
W02000011,298686645,60.95
W02000011,7392643152,39.21666666666667
W02000011,5168093459,62.4
W02000011,10916927037,64.71666666666667
W02000011,3293316201,56.03333333333333
W02000011,5939219650,37.96666666666667
W02000011,4622383415,65.56666666666666
W02000011,7398275112,36.53333333333333
W02000011,8846897230,81.86666666666666
W02000011,7392298958,39.21666666666667
W02000011,2800174650,60.083333333333336
W02000011,2104980561,85.01666666666667
W02000011,5111351838,65.93333333333334
W02000011,4056976386,29.2
W02000011,5385712985,54.43333333333333
W02000011,7899569539,55.93333333333333
W02000011,8846897268,81.86666666666666
W02000011,6260692983,73
W02000011,1693109338,153.6
W02000011,7241138274,55.93333333333333
W02000011,5819052313,61.06666666666667
W02000011,10882086207,119.68333333333334
W02000011,1704855969,55.93333333333333
W02000011,670405471,12.85
W02000011,6855802918,58.983333333333334
W02000011,4234210301,59.25
W02000011,7392298964,39.21666666666667
W02000011,8846897237,81.86666666666666
W02000011,8846897229,81.86666666666666
W02000011,11955866503,67.36666666666666
W02000011,5385712990,54.43333333333333
W02000011,8846897238,81.86666666666666
W02000011,4057371701,29.2
W02000011,5168093479,60.083333333333336
W02000011,9861340664,86.26666666666667
W02000011,9861340665,86.26666666666667
W02000011,1705479061,61.35
W02000011,11955866502,67.36666666666666
W02000011,4994699480,74.51666666666667
W02000011,1705479042,61.35
W02000011,298816066,56.78333333333333
W02000011,9661534041,76.1
W02000011,10882086206,119.68333333333334
W02000011,9661534045,76.1
W02000011,9661534038,76.1
W02000011,5385337181,54.43333333333333
W02000011,2348026176,83.88333333333334
W02000011,5111351862,65.93333333333334
W02000011,2377231583,43.36666666666667
W02000011,5168093456,62.4
W02000011,8846897236,81.86666666666666
W02000011,4622383413,65.56666666666666
W02000011,8949714310,155.95
W02000011,8026554264,48.983333333333334
W02000011,4575260544,111.36666666666666
W02000011,9661534042,76.1
W02000011,5275084933,69.15
W02000011,1704856026,55.93333333333333
W02000011,8846897233,81.86666666666666
W02000011,1543126536,13.65
W02000011,9661534043,76.1
W02000011,9272540363,115.06666666666666
W02000011,10882086205,119.68333333333334
W02000011,8846897232,81.86666666666666
W02000011,5111351842,66.9
W02000011,4986493787,81.61666666666666
W02000011,1543126535,13.65
W02000011,1108475882,40.45
W02000011,1705479064,61.35
W02000011,4234210350,59.25
W02000011,12136023364,18.8
W02000011,2803356944,73
W02000011,4622383414,65.56666666666666
W02000011,7241138272,55.93333333333333
W02000011,10916919238,64.71666666666667
W02000011,4057371702,29.2
W02000011,5819052311,61.06666666666667
W02000011,1705479056,61.35
W02000011,6516082557,56.78333333333333
W02000011,4328507322,53.6
W02000011,5168093461,62.4
W02000011,603763122,42.05
W02000011,7899569541,55.93333333333333
W02000011,298676027,62.68333333333333
W02000011,5819052302,61.36666666666667
W02000011,4986493786,82.68333333333334
W02000035,11955866500,24.65
W02000035,5385712988,34.96666666666667
W02000035,5819052305,48.45
W02000035,2776779940,53.983333333333334
W02000035,8846897228,51.733333333333334
W02000035,5111351840,32.516666666666666
W02000035,1704856019,45.6
W02000035,12136023366,68.8
W02000035,5111351845,32.416666666666664
W02000035,5013069801,36.56666666666667
W02000035,5893636179,40.63333333333333
W02000035,5111351843,32.416666666666664
W02000035,4986493799,53.983333333333334
W02000035,7392298962,41.6
W02000035,2776779938,53.983333333333334
W02000035,4057371699,98.81666666666666
W02000035,5111351839,32.516666666666666
W02000035,4986493798,53.983333333333334
W02000035,12136023368,68.8
W02000035,7392643151,41.6
W02000035,5385712989,34.96666666666667
W02000035,7398275116,38.916666666666664
W02000035,7398275115,38.916666666666664
W02000035,5819052314,48.75
W02000035,8846897231,51.733333333333334
W02000035,4575260542,150.1
W02000035,8846897239,51.733333333333334
W02000035,1674001369,63.9
W02000035,1543126537,64.36666666666666
W02000035,7514743442,47.65
W02000035,5994192605,11.116666666666667
W02000035,1809230047,35.3
W02000035,4057371714,98.81666666666666
W02000035,10916919237,49.2
W02000035,7406363550,70.65
W02000035,1684812987,38.916666666666664
W02000035,7392298963,41.6
W02000035,2304141550,48.75
W02000035,1704856017,45.6
W02000035,2800174651,48.833333333333336
W02000035,7398275108,38.916666666666664
W02000035,5168093460,49.78333333333333
W02000035,5111351835,33.03333333333333
W02000035,6152458879,31.616666666666667
W02000035,7899569540,45.6
W02000035,6516082543,46.7
W02000035,3338503354,48.833333333333336
W02000035,5013069804,36.56666666666667
W02000035,8846897234,51.733333333333334
W02000035,12136023365,68.8
W02000035,3293316202,36.56666666666667
W02000035,1809230050,35.3
W02000035,2453964245,18.75
W02000035,1809230049,35.3
W02000035,6516082552,46.7
W02000035,5168093462,49.78333333333333
W02000035,11955866504,24.65
W02000035,1543126518,63.9
W02000035,1809230048,35.3
W02000035,3377278099,96.91666666666667
W02000035,7934889978,68.8
W02000035,11955866499,24.65
W02000035,2800174658,47.46666666666667
W02000035,3293439219,34.96666666666667
W02000035,4057371700,98.81666666666666
W02000035,2803356945,46.18333333333333
W02000035,11955866501,24.65
W02000035,4994699490,50.56666666666667
W02000035,8846897227,51.733333333333334
W02000035,2776779939,53.983333333333334
W02000035,5070002087,71.76666666666667
W02000035,5168093481,47.46666666666667
W02000035,2776779926,53.983333333333334
W02000035,5111351844,32.416666666666664
W02000035,1710479801,25.483333333333334
W02000035,4622383421,48.35
W02000035,5111351861,32.516666666666666
W02000035,4622383416,48.35
W02000035,6516082550,46.7
W02000035,6516082553,46.7
W02000035,4622383420,48.35
W02000035,5910047410,46.7
W02000035,5819052312,48.45
W02000035,1684812989,38.916666666666664
W02000035,1108475845,156.9
W02000035,5897067724,43.666666666666664
W02000035,5168093457,48.833333333333336
W02000035,7392298957,41.6
W02000035,581960612,92.11666666666666
W02000035,5894964738,42.666666666666664
W02000035,4234210355,17.583333333333332
W02000035,1108476093,156.9
W02000035,11955866505,24.65
W02000035,10916927039,48.35
W02000035,2304141558,48.45
W02000035,3338503353,50.56666666666667
W02000035,7241138273,45.6
W02000035,3306591372,38.2
W02000035,6260692984,42.86666666666667
W02000035,7398275113,38.916666666666664
W02000035,5168093480,47.46666666666667
W02000035,7392298960,41.6
W02000035,5111351841,32.516666666666666
W02000035,11955866498,24.65
W02000035,5268895069,43.416666666666664
W02000035,4994699479,48.833333333333336
W02000035,5010381321,36.56666666666667
W02000035,1108475967,156.9
W02000035,4057371703,98.81666666666666
W02000035,8846897240,51.733333333333334
W02000035,7392298961,41.6
W02000035,10055400381,146.11666666666667
W02000035,298790489,47.63333333333333
W02000035,1704856015,45.6
W02000035,7392298959,41.6
W02000035,5819052310,48.45
W02000035,3293355976,36.86666666666667
W02000035,8846897235,51.733333333333334
W02000035,298686645,45.333333333333336
W02000035,7392643152,41.6
W02000035,5168093459,49.78333333333333
W02000035,10916927037,48.35
W02000035,3293316201,36.56666666666667
W02000035,5939219650,36.35
W02000035,4622383415,49.2
W02000035,7398275112,38.916666666666664
W02000035,8846897230,51.733333333333334
W02000035,7392298958,41.6
W02000035,2800174650,47.46666666666667
W02000035,5111351838,32.416666666666664
W02000035,4056976386,98.81666666666666
W02000035,5385712985,34.96666666666667
W02000035,7899569539,45.6
W02000035,8846897268,51.733333333333334
W02000035,6260692983,42.86666666666667
W02000035,1693109338,101.96666666666667
W02000035,7241138274,45.6
W02000035,5819052313,48.45
W02000035,1704855969,45.6
W02000035,670405471,65.63333333333334
W02000035,6855802918,41.61666666666667
W02000035,4234210301,25.566666666666666
W02000035,7392298964,41.6
W02000035,8846897237,51.733333333333334
W02000035,8846897229,51.733333333333334
W02000035,11955866503,24.65
W02000035,5385712990,34.96666666666667
W02000035,8846897238,51.733333333333334
W02000035,4057371701,98.81666666666666
W02000035,5168093479,47.46666666666667
W02000035,1705479061,38.2
W02000035,11955866502,24.65
W02000035,4994699480,48.833333333333336
W02000035,1705479042,38.2
W02000035,298816066,46.7
W02000035,5385337181,34.96666666666667
W02000035,5111351862,32.416666666666664
W02000035,2377231583,19.916666666666668
W02000035,5168093456,49.78333333333333
W02000035,8846897236,51.733333333333334
W02000035,4622383413,49.2
W02000035,4575260544,150.1
W02000035,5275084933,57.983333333333334
W02000035,1704856026,45.6
W02000035,8846897233,51.733333333333334
W02000035,1543126536,63.9
W02000035,9272540363,70.65
W02000035,8846897232,51.733333333333334
W02000035,5111351842,33.03333333333333
W02000035,4986493787,53.983333333333334
W02000035,1543126535,63.9
W02000035,1108475882,156.9
W02000035,1705479064,38.2
W02000035,4234210350,25.566666666666666
W02000035,12136023364,68.8
W02000035,2803356944,42.86666666666667
W02000035,4622383414,49.2
W02000035,7241138272,45.6
W02000035,10916919238,48.35
W02000035,4057371702,98.81666666666666
W02000035,5819052311,48.45
W02000035,1705479056,38.2
W02000035,6516082557,46.7
W02000035,4328507322,34.13333333333333
W02000035,5168093461,49.78333333333333
W02000035,603763122,92.2
W02000035,7899569541,45.6
W02000035,298676027,50.06666666666667
W02000035,5819052302,48.75
W02000035,4986493786,55.05
W02000034,11955866500,34.7
W02000034,5385712988,29.283333333333335
W02000034,5819052305,35.916666666666664
W02000034,2776779940,55.46666666666667
W02000034,8846897228,56.71666666666667
W02000034,5111351840,28.833333333333332
W02000034,1704856019,40.88333333333333
W02000034,12136023366,54.6
W02000034,5111351845,28.7
W02000034,5013069801,30.883333333333333
W02000034,5893636179,36.46666666666667
W02000034,5111351843,28.7
W02000034,4986493799,55.46666666666667
W02000034,7392298962,33.06666666666667
W02000034,2776779938,55.46666666666667
W02000034,4057371699,84.61666666666666
W02000034,5111351839,28.833333333333332
W02000034,4986493798,55.46666666666667
W02000034,12136023368,54.6
W02000034,7392643151,33.06666666666667
W02000034,5385712989,29.283333333333335
W02000034,7398275116,30.383333333333333
W02000034,7398275115,30.383333333333333
W02000034,5819052314,36.21666666666667
W02000034,8846897231,56.71666666666667
W02000034,4575260542,147.4
W02000034,8846897239,56.71666666666667
W02000034,1674001369,49.7
W02000034,1543126537,50.166666666666664
W02000034,7514743442,41.2
W02000034,5994192605,19.816666666666666
W02000034,1809230047,34.8
W02000034,4057371714,84.61666666666666
W02000034,10916919237,40.416666666666664
W02000034,7406363550,84.85
W02000034,1684812987,30.383333333333333
W02000034,7392298963,33.06666666666667
W02000034,2304141550,36.21666666666667
W02000034,1704856017,40.88333333333333
W02000034,2800174651,36.3
W02000034,7398275108,30.383333333333333
W02000034,5168093460,37.25
W02000034,5111351835,29.35
W02000034,6152458879,46.416666666666664
W02000034,7899569540,40.88333333333333
W02000034,6516082543,42.28333333333333
W02000034,3338503354,48.36666666666667
W02000034,5013069804,30.883333333333333
W02000034,8846897234,56.71666666666667
W02000034,12136023365,54.6
W02000034,3293316202,30.883333333333333
W02000034,1809230050,34.8
W02000034,2453964245,31.75
W02000034,1809230049,34.8
W02000034,6516082552,42.28333333333333
W02000034,5168093462,37.25
W02000034,11955866504,34.7
W02000034,1543126518,49.7
W02000034,1809230048,34.8
W02000034,3377278099,81.93333333333334
W02000034,7934889978,54.6
W02000034,11955866499,34.7
W02000034,2800174658,34.93333333333333
W02000034,3293439219,29.283333333333335
W02000034,4057371700,84.61666666666666
W02000034,2803356945,49.2
W02000034,11955866501,34.7
W02000034,4994699490,49.3
W02000034,8846897227,56.71666666666667
W02000034,2776779939,55.46666666666667
W02000034,5070002087,85.96666666666667
W02000034,5168093481,34.93333333333333
W02000034,2776779926,55.46666666666667
W02000034,5111351844,28.7
W02000034,1710479801,36.31666666666667
W02000034,4622383421,39.56666666666667
W02000034,5111351861,28.833333333333332
W02000034,4622383416,39.56666666666667
W02000034,6516082550,42.28333333333333
W02000034,6516082553,42.28333333333333
W02000034,4622383420,39.56666666666667
W02000034,5910047410,42.28333333333333
W02000034,5819052312,35.916666666666664
W02000034,1684812989,30.383333333333333
W02000034,1108475845,154.2
W02000034,5897067724,37.85
W02000034,5168093457,36.3
W02000034,7392298957,33.06666666666667
W02000034,581960612,77.91666666666667
W02000034,5894964738,38.983333333333334
W02000034,4234210355,13.95
W02000034,1108476093,154.2
W02000034,11955866505,34.7
W02000034,10916927039,39.56666666666667
W02000034,2304141558,35.916666666666664
W02000034,3338503353,49.3
W02000034,2414632551,149.88333333333333
W02000034,7241138273,40.88333333333333
W02000034,3306591372,36.2
W02000034,6260692984,46.85
W02000034,7398275113,30.383333333333333
W02000034,5168093480,34.93333333333333
W02000034,7392298960,33.06666666666667
W02000034,5111351841,28.833333333333332
W02000034,11955866498,34.7
W02000034,5268895069,35.53333333333333
W02000034,4994699479,48.36666666666667
W02000034,5010381321,30.883333333333333
W02000034,1108475967,154.2
W02000034,4057371703,84.61666666666666
W02000034,8846897240,56.71666666666667
W02000034,7392298961,33.06666666666667
W02000034,10055400381,124.78333333333333
W02000034,298790489,43.95
W02000034,1704856015,40.88333333333333
W02000034,7392298959,33.06666666666667
W02000034,5819052310,35.916666666666664
W02000034,3293355976,31.183333333333334
W02000034,8846897235,56.71666666666667
W02000034,298686645,35.8
W02000034,7392643152,33.06666666666667
W02000034,5168093459,37.25
W02000034,10916927037,39.56666666666667
W02000034,3293316201,30.883333333333333
W02000034,5939219650,26.816666666666666
W02000034,4622383415,40.416666666666664
W02000034,7398275112,30.383333333333333
W02000034,8846897230,56.71666666666667
W02000034,7392298958,33.06666666666667
W02000034,2800174650,34.93333333333333
W02000034,5111351838,28.7
W02000034,4056976386,84.61666666666666
W02000034,5385712985,29.283333333333335
W02000034,7899569539,40.88333333333333
W02000034,8846897268,56.71666666666667
W02000034,6260692983,46.85
W02000034,1693109338,116.16666666666667
W02000034,7241138274,40.88333333333333
W02000034,5819052313,35.916666666666664
W02000034,1704855969,40.88333333333333
W02000034,670405471,51.43333333333333
W02000034,6855802918,37.93333333333333
W02000034,4234210301,21.883333333333333
W02000034,7392298964,33.06666666666667
W02000034,8846897237,56.71666666666667
W02000034,8846897229,56.71666666666667
W02000034,11955866503,34.7
W02000034,5385712990,29.283333333333335
W02000034,8846897238,56.71666666666667
W02000034,4057371701,84.61666666666666
W02000034,5168093479,34.93333333333333
W02000034,1705479061,36.2
W02000034,11955866502,34.7
W02000034,4994699480,48.36666666666667
W02000034,1705479042,36.2
W02000034,298816066,42.28333333333333
W02000034,5385337181,29.283333333333335
W02000034,5111351862,28.7
W02000034,2377231583,17.083333333333332
W02000034,5168093456,37.25
W02000034,8846897236,56.71666666666667
W02000034,4622383413,40.416666666666664
W02000034,4575260544,147.4
W02000034,5275084933,44
W02000034,1704856026,40.88333333333333
W02000034,8846897233,56.71666666666667
W02000034,1543126536,49.7
W02000034,9272540363,84.85
W02000034,8846897232,56.71666666666667
W02000034,5111351842,29.35
W02000034,4986493787,55.46666666666667
W02000034,1543126535,49.7
W02000034,1108475882,154.2
W02000034,1705479064,36.2
W02000034,4234210350,21.883333333333333
W02000034,12136023364,54.6
W02000034,2803356944,46.85
W02000034,4622383414,40.416666666666664
W02000034,7241138272,40.88333333333333
W02000034,10916919238,39.56666666666667
W02000034,4057371702,84.61666666666666
W02000034,5819052311,35.916666666666664
W02000034,1705479056,36.2
W02000034,6516082557,42.28333333333333
W02000034,4328507322,28.45
W02000034,5168093461,37.25
W02000034,603763122,78
W02000034,7899569541,40.88333333333333
W02000034,298676027,37.53333333333333
W02000034,5819052302,36.21666666666667
W02000034,4986493786,56.53333333333333
W02000041,2901741427,178
W02000041,11955866500,75.95
W02000041,5385712988,51.083333333333336
W02000041,5819052305,57.71666666666667
W02000041,2776779940,76.26666666666667
W02000041,8846897228,88.51666666666667
W02000041,5111351840,70.48333333333333
W02000041,1704856019,50.583333333333336
W02000041,12136023366,77.4
W02000041,5111351845,70.38333333333334
W02000041,5013069801,52.68333333333333
W02000041,9661534034,93.91666666666667
W02000041,5893636179,57.31666666666667
W02000041,5111351843,70.38333333333334
W02000041,4986493799,76.26666666666667
W02000041,7392298962,42
W02000041,2776779938,76.26666666666667
W02000041,6635160451,149.7
W02000041,4057371699,107.41666666666667
W02000041,5111351839,70.48333333333333
W02000041,4986493798,76.26666666666667
W02000041,2284615375,178.16666666666666
W02000041,12136023368,77.4
W02000041,7392643151,42
W02000041,6635160464,149.7
W02000041,5385712989,51.083333333333336
W02000041,7398275116,40.86666666666667
W02000041,7398275115,40.86666666666667
W02000041,5819052314,58.016666666666666
W02000041,9661534040,93.91666666666667
W02000041,8846897231,88.51666666666667
W02000041,4575260542,46.016666666666666
W02000041,8846897239,88.51666666666667
W02000041,1674001369,72.5
W02000041,8949714378,136.61666666666667
W02000041,1543126537,72.96666666666667
W02000041,7514743442,48.733333333333334
W02000041,5994192605,54.65
W02000041,1809230047,74.25
W02000041,4057371714,107.41666666666667
W02000041,10916919237,64.61666666666666
W02000041,7406363550,109.71666666666667
W02000041,1684812987,40.86666666666667
W02000041,7392298963,42
W02000041,2304141550,58.016666666666666
W02000041,1704856017,50.583333333333336
W02000041,2800174651,58.1
W02000041,7398275108,40.86666666666667
W02000041,5168093460,59.05
W02000041,1499323393,158.93333333333334
W02000041,5111351835,71
W02000041,6456628221,92.96666666666667
W02000041,6152458879,83.88333333333334
W02000041,7899569540,50.583333333333336
W02000041,6516082543,51.43333333333333
W02000041,3338503354,69.16666666666667
W02000041,5013069804,52.68333333333333
W02000041,8846897234,88.51666666666667
W02000041,12136023365,77.4
W02000041,3293316202,52.68333333333333
W02000041,1809230050,74.25
W02000041,2453964245,69.05
W02000041,1809230049,74.25
W02000041,6516082552,51.43333333333333
W02000041,3756475289,86.73333333333333
W02000041,5168093462,59.05
W02000041,12164152579,178
W02000041,11955866504,75.95
W02000041,1543126518,72.5
W02000041,1809230048,74.25
W02000041,3377278099,3.1
W02000041,7934889978,77.4
W02000041,11955866499,75.95
W02000041,2800174658,56.733333333333334
W02000041,8949714311,136.61666666666667
W02000041,3293439219,51.083333333333336
W02000041,8949714379,136.61666666666667
W02000041,4057371700,107.41666666666667
W02000041,2803356945,70
W02000041,11955866501,75.95
W02000041,8949714380,136.61666666666667
W02000041,4994699490,70.1
W02000041,8846897227,88.51666666666667
W02000041,2776779939,76.26666666666667
W02000041,5070002087,110.83333333333333
W02000041,11990908447,149.7
W02000041,5168093481,56.733333333333334
W02000041,2776779926,76.26666666666667
W02000041,10882086208,103.93333333333334
W02000041,5111351844,70.38333333333334
W02000041,1710479801,76.91666666666667
W02000041,4622383421,64.46666666666667
W02000041,5111351861,70.48333333333333
W02000041,4622383416,64.46666666666667
W02000041,6516082550,51.43333333333333
W02000041,6516082553,51.43333333333333
W02000041,4622383420,64.46666666666667
W02000041,5910047410,51.43333333333333
W02000041,434568876,127.91666666666667
W02000041,5819052312,57.71666666666667
W02000041,8949714386,136.61666666666667
W02000041,1684812989,40.86666666666667
W02000041,1108475845,56.81666666666667
W02000041,5897067724,48.666666666666664
W02000041,5168093457,58.1
W02000041,7392298957,42
W02000041,581960612,100.71666666666667
W02000041,5894964738,48.11666666666667
W02000041,4234210355,40.81666666666667
W02000041,9661534033,93.91666666666667
W02000041,1108476093,56.81666666666667
W02000041,3756475301,86.73333333333333
W02000041,11955866505,75.95
W02000041,10916927039,64.46666666666667
W02000041,2304141558,57.71666666666667
W02000041,3338503353,70.1
W02000041,2414632551,106.81666666666666
W02000041,7241138273,50.583333333333336
W02000041,3306591372,67
W02000041,12164152578,178.16666666666666
W02000041,6260692984,67.65
W02000041,1448983662,149.7
W02000041,8949714381,136.61666666666667
W02000041,7398275113,40.86666666666667
W02000041,5168093480,56.733333333333334
W02000041,7392298960,42
W02000041,5111351841,70.48333333333333
W02000041,11955866498,75.95
W02000041,5268895069,56.333333333333336
W02000041,4994699479,69.16666666666667
W02000041,8949714382,136.61666666666667
W02000041,5010381321,52.68333333333333
W02000041,1108475967,56.81666666666667
W02000041,4057371703,107.41666666666667
W02000041,8846897240,88.51666666666667
W02000041,7392298961,42
W02000041,10055400381,139.41666666666666
W02000041,298790489,51.61666666666667
W02000041,1704856015,50.583333333333336
W02000041,7392298959,42
W02000041,9661534046,93.91666666666667
W02000041,9661534044,93.91666666666667
W02000041,3756475300,86.73333333333333
W02000041,5819052310,57.71666666666667
W02000041,3293355976,52.983333333333334
W02000041,8846897235,88.51666666666667
W02000041,298686645,57.6
W02000041,7392643152,42
W02000041,5168093459,59.05
W02000041,1499323303,158.93333333333334
W02000041,10916927037,64.46666666666667
